196fcfbd-d42d-4094-82f5-6ab8214a4ed2,9486c3d9-c6bc-48e6-9494-78e897215372,768045
ed86f05e-c45c-48be-9e1c-29740cba94de,d252d01a-6083-4c3d-914c-8e0bf292ede4,319952
5974edae-2eae-47a2-921e-ced9d610b5a7,f131bc8d-7762-4cae-968c-25190234735a,123986
2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,5426bfd8-08f8-4631-9017-701732b8a0ed,207085
a46b603e-5bdc-4617-a896-11b2ce319f73,196fcfbd-d42d-4094-82f5-6ab8214a4ed2,600255
5974edae-2eae-47a2-921e-ced9d610b5a7,a46b603e-5bdc-4617-a896-11b2ce319f73,201301
196fcfbd-d42d-4094-82f5-6ab8214a4ed2,5974edae-2eae-47a2-921e-ced9d610b5a7,224464
50358b49-1615-4a47-a90e-4b40d83fcb55,d252d01a-6083-4c3d-914c-8e0bf292ede4,983097
196fcfbd-d42d-4094-82f5-6ab8214a4ed2,f131bc8d-7762-4cae-968c-25190234735a,811545
2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,067d6428-d42e-47fa-b427-1213737105ae,975110
2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,736821
5974edae-2eae-47a2-921e-ced9d610b5a7,5426bfd8-08f8-4631-9017-701732b8a0ed,634558
b54eb810-198e-401f-9f6b-98016cd3d1cc,b920aeec-8462-4077-a9ae-70fd9ccc0e70,34985
9486c3d9-c6bc-48e6-9494-78e897215372,a46b603e-5bdc-4617-a896-11b2ce319f73,960303
9486c3d9-c6bc-48e6-9494-78e897215372,5426bfd8-08f8-4631-9017-701732b8a0ed,811239
2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,196fcfbd-d42d-4094-82f5-6ab8214a4ed2,576342
9d87346d-9c9d-48c7-bcc3-17cf0aac2c77,ed86f05e-c45c-48be-9e1c-29740cba94de,894886
9486c3d9-c6bc-48e6-9494-78e897215372,324263de-65b8-4102-bb21-f41f12a915d7,350016
2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,d252d01a-6083-4c3d-914c-8e0bf292ede4,932306
f131bc8d-7762-4cae-968c-25190234735a,f131bc8d-7762-4cae-968c-25190234735a,765666
a46b603e-5bdc-4617-a896-11b2ce319f73,324263de-65b8-4102-bb21-f41f12a915d7,85822
d252d01a-6083-4c3d-914c-8e0bf292ede4,9486c3d9-c6bc-48e6-9494-78e897215372,713236
9d65493d-0129-4a0e-a79f-498615f58e5f,f131bc8d-7762-4cae-968c-25190234735a,124911
1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,f131bc8d-7762-4cae-968c-25190234735a,281240
5426bfd8-08f8-4631-9017-701732b8a0ed,a2d2a663-c94b-430a-8ca8-d1442051a510,697504
2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,a46b603e-5bdc-4617-a896-11b2ce319f73,533013
2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,196fcfbd-d42d-4094-82f5-6ab8214a4ed2,135897
2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,067d6428-d42e-47fa-b427-1213737105ae,851390
b54eb810-198e-401f-9f6b-98016cd3d1cc,a46b603e-5bdc-4617-a896-11b2ce319f73,733296
b54eb810-198e-401f-9f6b-98016cd3d1cc,b54eb810-198e-401f-9f6b-98016cd3d1cc,464644
f131bc8d-7762-4cae-968c-25190234735a,9486c3d9-c6bc-48e6-9494-78e897215372,893077
a2d2a663-c94b-430a-8ca8-d1442051a510,b920aeec-8462-4077-a9ae-70fd9ccc0e70,498306
067d6428-d42e-47fa-b427-1213737105ae,2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,192909
b54eb810-198e-401f-9f6b-98016cd3d1cc,196fcfbd-d42d-4094-82f5-6ab8214a4ed2,268445
d252d01a-6083-4c3d-914c-8e0bf292ede4,1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,85733
50358b49-1615-4a47-a90e-4b40d83fcb55,067d6428-d42e-47fa-b427-1213737105ae,819818
a46b603e-5bdc-4617-a896-11b2ce319f73,2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,476104
d252d01a-6083-4c3d-914c-8e0bf292ede4,9d87346d-9c9d-48c7-bcc3-17cf0aac2c77,328031
5805b597-f154-4674-a340-6b1d96b66c41,1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,240207
b54eb810-198e-401f-9f6b-98016cd3d1cc,067d6428-d42e-47fa-b427-1213737105ae,847342
067d6428-d42e-47fa-b427-1213737105ae,2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,729643
067d6428-d42e-47fa-b427-1213737105ae,a2d2a663-c94b-430a-8ca8-d1442051a510,120434
324263de-65b8-4102-bb21-f41f12a915d7,2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,830712
9486c3d9-c6bc-48e6-9494-78e897215372,a2d2a663-c94b-430a-8ca8-d1442051a510,705645
a2d2a663-c94b-430a-8ca8-d1442051a510,a46b603e-5bdc-4617-a896-11b2ce319f73,341036
5974edae-2eae-47a2-921e-ced9d610b5a7,a46b603e-5bdc-4617-a896-11b2ce319f73,916202
b54eb810-198e-401f-9f6b-98016cd3d1cc,a46b603e-5bdc-4617-a896-11b2ce319f73,162720
9486c3d9-c6bc-48e6-9494-78e897215372,a46b603e-5bdc-4617-a896-11b2ce319f73,42628
067d6428-d42e-47fa-b427-1213737105ae,ed86f05e-c45c-48be-9e1c-29740cba94de,180085
324263de-65b8-4102-bb21-f41f12a915d7,324263de-65b8-4102-bb21-f41f12a915d7,28272
5426bfd8-08f8-4631-9017-701732b8a0ed,f131bc8d-7762-4cae-968c-25190234735a,120770
9d65493d-0129-4a0e-a79f-498615f58e5f,324263de-65b8-4102-bb21-f41f12a915d7,382402
067d6428-d42e-47fa-b427-1213737105ae,5974edae-2eae-47a2-921e-ced9d610b5a7,764825
5805b597-f154-4674-a340-6b1d96b66c41,d252d01a-6083-4c3d-914c-8e0bf292ede4,285449
1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,5426bfd8-08f8-4631-9017-701732b8a0ed,533010
2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,409793
9d65493d-0129-4a0e-a79f-498615f58e5f,2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,955229
196fcfbd-d42d-4094-82f5-6ab8214a4ed2,2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,701814
50358b49-1615-4a47-a90e-4b40d83fcb55,9d65493d-0129-4a0e-a79f-498615f58e5f,26586
f131bc8d-7762-4cae-968c-25190234735a,9486c3d9-c6bc-48e6-9494-78e897215372,254806
2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,50358b49-1615-4a47-a90e-4b40d83fcb55,653288
324263de-65b8-4102-bb21-f41f12a915d7,a2d2a663-c94b-430a-8ca8-d1442051a510,192323
196fcfbd-d42d-4094-82f5-6ab8214a4ed2,1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,423673
d252d01a-6083-4c3d-914c-8e0bf292ede4,b54eb810-198e-401f-9f6b-98016cd3d1cc,723761
a2d2a663-c94b-430a-8ca8-d1442051a510,2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,753809
50358b49-1615-4a47-a90e-4b40d83fcb55,2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,606116
1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,657793
ed86f05e-c45c-48be-9e1c-29740cba94de,9d65493d-0129-4a0e-a79f-498615f58e5f,374600
324263de-65b8-4102-bb21-f41f12a915d7,ed86f05e-c45c-48be-9e1c-29740cba94de,223691
50358b49-1615-4a47-a90e-4b40d83fcb55,9d65493d-0129-4a0e-a79f-498615f58e5f,303298
50358b49-1615-4a47-a90e-4b40d83fcb55,5974edae-2eae-47a2-921e-ced9d610b5a7,927605
50358b49-1615-4a47-a90e-4b40d83fcb55,a2d2a663-c94b-430a-8ca8-d1442051a510,623157
ed86f05e-c45c-48be-9e1c-29740cba94de,2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,453752
a2d2a663-c94b-430a-8ca8-d1442051a510,b54eb810-198e-401f-9f6b-98016cd3d1cc,127260
a46b603e-5bdc-4617-a896-11b2ce319f73,b54eb810-198e-401f-9f6b-98016cd3d1cc,769956
f131bc8d-7762-4cae-968c-25190234735a,a2d2a663-c94b-430a-8ca8-d1442051a510,510377
5426bfd8-08f8-4631-9017-701732b8a0ed,f131bc8d-7762-4cae-968c-25190234735a,49424
a2d2a663-c94b-430a-8ca8-d1442051a510,2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,775505
1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,d252d01a-6083-4c3d-914c-8e0bf292ede4,945838
b54eb810-198e-401f-9f6b-98016cd3d1cc,9d87346d-9c9d-48c7-bcc3-17cf0aac2c77,998335
d252d01a-6083-4c3d-914c-8e0bf292ede4,50358b49-1615-4a47-a90e-4b40d83fcb55,86324
9d65493d-0129-4a0e-a79f-498615f58e5f,d252d01a-6083-4c3d-914c-8e0bf292ede4,716610
324263de-65b8-4102-bb21-f41f12a915d7,a2d2a663-c94b-430a-8ca8-d1442051a510,279450
196fcfbd-d42d-4094-82f5-6ab8214a4ed2,a2d2a663-c94b-430a-8ca8-d1442051a510,226426
ed86f05e-c45c-48be-9e1c-29740cba94de,9d65493d-0129-4a0e-a79f-498615f58e5f,325276
50358b49-1615-4a47-a90e-4b40d83fcb55,2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,92636
d252d01a-6083-4c3d-914c-8e0bf292ede4,d252d01a-6083-4c3d-914c-8e0bf292ede4,585176
067d6428-d42e-47fa-b427-1213737105ae,a2d2a663-c94b-430a-8ca8-d1442051a510,364882
196fcfbd-d42d-4094-82f5-6ab8214a4ed2,324263de-65b8-4102-bb21-f41f12a915d7,926305
1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,5426bfd8-08f8-4631-9017-701732b8a0ed,499388
1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,067d6428-d42e-47fa-b427-1213737105ae,961377
5974edae-2eae-47a2-921e-ced9d610b5a7,2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,393137
196fcfbd-d42d-4094-82f5-6ab8214a4ed2,067d6428-d42e-47fa-b427-1213737105ae,32432
2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,5426bfd8-08f8-4631-9017-701732b8a0ed,474612
2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,5426bfd8-08f8-4631-9017-701732b8a0ed,268207
9486c3d9-c6bc-48e6-9494-78e897215372,9486c3d9-c6bc-48e6-9494-78e897215372,898627
a46b603e-5bdc-4617-a896-11b2ce319f73,2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,78867
9d87346d-9c9d-48c7-bcc3-17cf0aac2c77,50358b49-1615-4a47-a90e-4b40d83fcb55,309875
b920aeec-8462-4077-a9ae-70fd9ccc0e70,ed86f05e-c45c-48be-9e1c-29740cba94de,293219
50358b49-1615-4a47-a90e-4b40d83fcb55,d252d01a-6083-4c3d-914c-8e0bf292ede4,722292
5426bfd8-08f8-4631-9017-701732b8a0ed,5426bfd8-08f8-4631-9017-701732b8a0ed,612838
2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,a46b603e-5bdc-4617-a896-11b2ce319f73,622282
d252d01a-6083-4c3d-914c-8e0bf292ede4,067d6428-d42e-47fa-b427-1213737105ae,868923
1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,d252d01a-6083-4c3d-914c-8e0bf292ede4,533884
ed86f05e-c45c-48be-9e1c-29740cba94de,196fcfbd-d42d-4094-82f5-6ab8214a4ed2,727899
d252d01a-6083-4c3d-914c-8e0bf292ede4,ed86f05e-c45c-48be-9e1c-29740cba94de,224977
50358b49-1615-4a47-a90e-4b40d83fcb55,1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,703350
50358b49-1615-4a47-a90e-4b40d83fcb55,1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,562652
5426bfd8-08f8-4631-9017-701732b8a0ed,324263de-65b8-4102-bb21-f41f12a915d7,623922
196fcfbd-d42d-4094-82f5-6ab8214a4ed2,d252d01a-6083-4c3d-914c-8e0bf292ede4,289839
9d87346d-9c9d-48c7-bcc3-17cf0aac2c77,5426bfd8-08f8-4631-9017-701732b8a0ed,629644
9d65493d-0129-4a0e-a79f-498615f58e5f,a2d2a663-c94b-430a-8ca8-d1442051a510,222644
9d65493d-0129-4a0e-a79f-498615f58e5f,067d6428-d42e-47fa-b427-1213737105ae,973441
f131bc8d-7762-4cae-968c-25190234735a,b54eb810-198e-401f-9f6b-98016cd3d1cc,677057
2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,9486c3d9-c6bc-48e6-9494-78e897215372,564373
1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,b54eb810-198e-401f-9f6b-98016cd3d1cc,302644
5805b597-f154-4674-a340-6b1d96b66c41,a2d2a663-c94b-430a-8ca8-d1442051a510,8420
b54eb810-198e-401f-9f6b-98016cd3d1cc,d252d01a-6083-4c3d-914c-8e0bf292ede4,819099
f131bc8d-7762-4cae-968c-25190234735a,5974edae-2eae-47a2-921e-ced9d610b5a7,891838
9d87346d-9c9d-48c7-bcc3-17cf0aac2c77,1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,903672
d252d01a-6083-4c3d-914c-8e0bf292ede4,9d87346d-9c9d-48c7-bcc3-17cf0aac2c77,733386
1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,b54eb810-198e-401f-9f6b-98016cd3d1cc,44595
d252d01a-6083-4c3d-914c-8e0bf292ede4,a46b603e-5bdc-4617-a896-11b2ce319f73,869803
324263de-65b8-4102-bb21-f41f12a915d7,f131bc8d-7762-4cae-968c-25190234735a,727865
196fcfbd-d42d-4094-82f5-6ab8214a4ed2,2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,839395
5426bfd8-08f8-4631-9017-701732b8a0ed,f131bc8d-7762-4cae-968c-25190234735a,903075
2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,5426bfd8-08f8-4631-9017-701732b8a0ed,287157
5805b597-f154-4674-a340-6b1d96b66c41,196fcfbd-d42d-4094-82f5-6ab8214a4ed2,850661
2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,9486c3d9-c6bc-48e6-9494-78e897215372,141105
324263de-65b8-4102-bb21-f41f12a915d7,ed86f05e-c45c-48be-9e1c-29740cba94de,383125
50358b49-1615-4a47-a90e-4b40d83fcb55,324263de-65b8-4102-bb21-f41f12a915d7,261383
50358b49-1615-4a47-a90e-4b40d83fcb55,5426bfd8-08f8-4631-9017-701732b8a0ed,903576
5974edae-2eae-47a2-921e-ced9d610b5a7,324263de-65b8-4102-bb21-f41f12a915d7,346610
b920aeec-8462-4077-a9ae-70fd9ccc0e70,d252d01a-6083-4c3d-914c-8e0bf292ede4,523074
5974edae-2eae-47a2-921e-ced9d610b5a7,a46b603e-5bdc-4617-a896-11b2ce319f73,803295
9d87346d-9c9d-48c7-bcc3-17cf0aac2c77,1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,845996
ed86f05e-c45c-48be-9e1c-29740cba94de,9486c3d9-c6bc-48e6-9494-78e897215372,69616
5805b597-f154-4674-a340-6b1d96b66c41,196fcfbd-d42d-4094-82f5-6ab8214a4ed2,531356
a46b603e-5bdc-4617-a896-11b2ce319f73,5805b597-f154-4674-a340-6b1d96b66c41,622183
067d6428-d42e-47fa-b427-1213737105ae,a2d2a663-c94b-430a-8ca8-d1442051a510,414004
f131bc8d-7762-4cae-968c-25190234735a,50358b49-1615-4a47-a90e-4b40d83fcb55,652462
ed86f05e-c45c-48be-9e1c-29740cba94de,067d6428-d42e-47fa-b427-1213737105ae,950034
a46b603e-5bdc-4617-a896-11b2ce319f73,2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,55095
b920aeec-8462-4077-a9ae-70fd9ccc0e70,9486c3d9-c6bc-48e6-9494-78e897215372,701326
1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,903863
50358b49-1615-4a47-a90e-4b40d83fcb55,5426bfd8-08f8-4631-9017-701732b8a0ed,266745
324263de-65b8-4102-bb21-f41f12a915d7,b54eb810-198e-401f-9f6b-98016cd3d1cc,56305
9d65493d-0129-4a0e-a79f-498615f58e5f,ed86f05e-c45c-48be-9e1c-29740cba94de,123742
b54eb810-198e-401f-9f6b-98016cd3d1cc,b920aeec-8462-4077-a9ae-70fd9ccc0e70,432524
ed86f05e-c45c-48be-9e1c-29740cba94de,b920aeec-8462-4077-a9ae-70fd9ccc0e70,681424
9d87346d-9c9d-48c7-bcc3-17cf0aac2c77,50358b49-1615-4a47-a90e-4b40d83fcb55,507583
b54eb810-198e-401f-9f6b-98016cd3d1cc,2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,160990
b920aeec-8462-4077-a9ae-70fd9ccc0e70,b920aeec-8462-4077-a9ae-70fd9ccc0e70,780914
324263de-65b8-4102-bb21-f41f12a915d7,d252d01a-6083-4c3d-914c-8e0bf292ede4,544741
1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,50358b49-1615-4a47-a90e-4b40d83fcb55,788212
f131bc8d-7762-4cae-968c-25190234735a,067d6428-d42e-47fa-b427-1213737105ae,18139
5805b597-f154-4674-a340-6b1d96b66c41,b54eb810-198e-401f-9f6b-98016cd3d1cc,61598
196fcfbd-d42d-4094-82f5-6ab8214a4ed2,9486c3d9-c6bc-48e6-9494-78e897215372,748572
5426bfd8-08f8-4631-9017-701732b8a0ed,9d87346d-9c9d-48c7-bcc3-17cf0aac2c77,66500
324263de-65b8-4102-bb21-f41f12a915d7,b54eb810-198e-401f-9f6b-98016cd3d1cc,671683
5974edae-2eae-47a2-921e-ced9d610b5a7,b54eb810-198e-401f-9f6b-98016cd3d1cc,732614
d252d01a-6083-4c3d-914c-8e0bf292ede4,9d65493d-0129-4a0e-a79f-498615f58e5f,566359
b54eb810-198e-401f-9f6b-98016cd3d1cc,5805b597-f154-4674-a340-6b1d96b66c41,880361
ed86f05e-c45c-48be-9e1c-29740cba94de,9d87346d-9c9d-48c7-bcc3-17cf0aac2c77,58658
196fcfbd-d42d-4094-82f5-6ab8214a4ed2,b920aeec-8462-4077-a9ae-70fd9ccc0e70,55118
9486c3d9-c6bc-48e6-9494-78e897215372,f131bc8d-7762-4cae-968c-25190234735a,819319
9486c3d9-c6bc-48e6-9494-78e897215372,b54eb810-198e-401f-9f6b-98016cd3d1cc,326813
50358b49-1615-4a47-a90e-4b40d83fcb55,ed86f05e-c45c-48be-9e1c-29740cba94de,859059
5974edae-2eae-47a2-921e-ced9d610b5a7,5805b597-f154-4674-a340-6b1d96b66c41,627475
50358b49-1615-4a47-a90e-4b40d83fcb55,a46b603e-5bdc-4617-a896-11b2ce319f73,774345
324263de-65b8-4102-bb21-f41f12a915d7,b920aeec-8462-4077-a9ae-70fd9ccc0e70,184566
9d87346d-9c9d-48c7-bcc3-17cf0aac2c77,2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,837723
2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,5974edae-2eae-47a2-921e-ced9d610b5a7,311839
196fcfbd-d42d-4094-82f5-6ab8214a4ed2,324263de-65b8-4102-bb21-f41f12a915d7,897732
b54eb810-198e-401f-9f6b-98016cd3d1cc,f131bc8d-7762-4cae-968c-25190234735a,479018
a2d2a663-c94b-430a-8ca8-d1442051a510,2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,521722
b920aeec-8462-4077-a9ae-70fd9ccc0e70,9d87346d-9c9d-48c7-bcc3-17cf0aac2c77,191154
9d65493d-0129-4a0e-a79f-498615f58e5f,50358b49-1615-4a47-a90e-4b40d83fcb55,415735
b54eb810-198e-401f-9f6b-98016cd3d1cc,a2d2a663-c94b-430a-8ca8-d1442051a510,937320
a2d2a663-c94b-430a-8ca8-d1442051a510,50358b49-1615-4a47-a90e-4b40d83fcb55,464354
50358b49-1615-4a47-a90e-4b40d83fcb55,5426bfd8-08f8-4631-9017-701732b8a0ed,290546
196fcfbd-d42d-4094-82f5-6ab8214a4ed2,f131bc8d-7762-4cae-968c-25190234735a,356680
2a675b2c-7c43-4cdf-bfd5-f8f6c6408c67,196fcfbd-d42d-4094-82f5-6ab8214a4ed2,402904
5426bfd8-08f8-4631-9017-701732b8a0ed,d252d01a-6083-4c3d-914c-8e0bf292ede4,388657
196fcfbd-d42d-4094-82f5-6ab8214a4ed2,50358b49-1615-4a47-a90e-4b40d83fcb55,884087
b920aeec-8462-4077-a9ae-70fd9ccc0e70,2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,183072
a46b603e-5bdc-4617-a896-11b2ce319f73,196fcfbd-d42d-4094-82f5-6ab8214a4ed2,508663
9486c3d9-c6bc-48e6-9494-78e897215372,a2d2a663-c94b-430a-8ca8-d1442051a510,711683
1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,d252d01a-6083-4c3d-914c-8e0bf292ede4,77757
b54eb810-198e-401f-9f6b-98016cd3d1cc,9d65493d-0129-4a0e-a79f-498615f58e5f,425387
2d12e2e9-60ee-4e1a-8b00-2bc9bf18785f,324263de-65b8-4102-bb21-f41f12a915d7,901146
5805b597-f154-4674-a340-6b1d96b66c41,ed86f05e-c45c-48be-9e1c-29740cba94de,51272
1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,067d6428-d42e-47fa-b427-1213737105ae,488495
196fcfbd-d42d-4094-82f5-6ab8214a4ed2,5974edae-2eae-47a2-921e-ced9d610b5a7,535747
5426bfd8-08f8-4631-9017-701732b8a0ed,1ea4f5fb-de33-4de9-98ea-0c44f2e5b921,882117
